"1:18:09","있는 산타마 온 것처럼 그러면은 평창에서 구원해 줬네요 그 그날 뭐 어차피 집에 계셨을 텐데 밖에 나가서"
"1:18:16","그 자연도 느끼시고 의미 있는 일도 하시고 아니 뭐 배테 했을 수도"
"1:18:22","방송을 했 했겠죠 그 아 그렇긴 한데 그니까 배텐이 뭐 다른 행동 뭐 일상"
"1:18:29","뭐 쉬시는거나 뭐 여러 가지 일들이 무가치하다는게 아니고 특별한 체험을 할 수 있다는 점에서 하식이 잘했다는"
"1:18:35","거예요 그렇죠네 그래가지고 거기서 뭐 그 그게 궁금해요 뭐요 어떤 식으로"
"1:18:41","진행되는지 아 어떻게 받아서 어떻게 전달을 하고 그니까 이게 성화라는게"
"1:18:47","어쨌든 올림픽의 발상지 하면 뭐 그리스 아아 아시겠지만 그래가지고 그리스의 그 신전에 오목 거울이"
"1:18:53","있어요 예 에서 이제 공식적으로 성화가 이제 이동되는 날짜가 정해져요"
"1:19:00","예를 들어서 평창에서 동기 올림픽을 한다 프랑스에서 파리에서 하계 올림픽을 한다 그러면 성화봉송 공식"
"1:19:06","일정에서 그리스 신전에서 최화 의식을 해요 거기 이제 여신처럼 신전 옷을"
"1:19:12","입은 그 여신 옷을 입은 분들 여신 몇 분이 헤라 신전에서 딱 이렇게"
"1:19:18","근데 그거는 이제 뭐 가이에 아무래도 올림픽 역사가 오래되니까 그분들도"
"1:19:23","이제 필 다 보니까 이제 나이가 들고 뭐 뭐 후계를 양성해야 되고 하는데"
"1:19:29","뭐 보통 집계로 가는지 아니면 제자를 키우는지 아니 거기 그 신전에 계신"
"1:19:35","여신 그 분들이 예 여신으로 살고 있지 않아요 아 그래요 옛날에 홍대에"
"1:19:40","보면 여신들 많았거든요 그리스에도 혹시 여신들이"
"1:19:47","밀집에 있는 아 집성촌이 집성촌이 있는가 그리스 그 성화 씨불"
"1:19:55","해가지고"
"1:20:02","시간장소 그분들이 어떤 그 핏줄을 갖고 있고 실제로 뭐 말씀하신 대로"
"1:20:09","진짜 여신의 어떤 핏줄이 수도 있죠 우리 왕족처럼데 지금 거의 그냥"
"1:20:16","베트인요 지금 뭐 지금 오랜만에 오랜만에 어지르고 나보고 치우라는 거 그냥 뭐 빨리만 왔지 여기 지금 여기"
"1:20:23","백 때문에 여기 딸인지 뭐 한국인지도 모르겠어요 사실은음 아무튼 거기서 불을 받아서음 거기서 받아서 이제"
"1:20:31","전달을 하죠 그 전용기에 태워 가지고 그래서 그런 불도 성화도 이제"
"1:20:37","비행기로 실어 와요 전용기로 아 그래가지고 우리나라에 올 때 이제"
"1:20:42","김현아 선수가 그 불을 가지고 왔죠 그래서 그 이번에 파리 올림픽에서"
"1:20:48","배로 했다는게 되게 그 이색적인 거잖아요 원래 비행기로 이렇게 빠르게"
"1:20:53","하는데 그렇죠 가까우니까 또 유럽 그래가지고 이제 그때 김현아 선수가"
"1:20:59","이제 공항에서 내릴 때 그때가 성남 공항이었다 거 같은데 제가 그래서 인천 공항인 제가 그때 그거를 성화를"
"1:21:06","받는 의식을 또 사회를 했어요 아 회 그때는 이제 제가 SS 있을 때고 그러니까이 동계 올림픽을 앞두고"
"1:21:14","김현아 선수 내리고 국무총리가 이제 그걸 받아 가지고 의식을 하고 성화가 이제 출발합니다 인천공항 맞다 그래서"
"1:21:20","인천공항에서 첫 번째 주자가 이제 들고 뛰기 시작했어요 예 그러면 거의 한 달 정도를 한국 국토 전역을 쭉"
"1:21:27","이제 주자로 구간을 나눠 가지고 쭉 돌고 이제 마지막으로 평창으로 가는"
"1:21:34","것죠 아마 요번에도 그랬을 거 그래서 프랑스 저역을 많이 지나다니다가 예"
"1:21:40","이번에 이제 결국은 이따가 이제 개회식을 하다가 개회식을 요약하면"
"1:21:46","크게 그냥 약 저는 이제 올림픽 개회식을 많이 중계 했으니까 개 요약하면 결국은 처음에는 개최 도시"
"1:21:52","혹은 개최 국가의 전 통역사 문화 이런 것들을 막 자랑하기도 하고 알려주기도 하고 막 하고 그 관련된"
"1:22:00","그 나라 최고의 예술가들이 동원돼 가지고 음악 연주하고 노래 부르고 이제 미술적으로 무대예술 표현하고"
"1:22:07","공연하고 뭐 그런 가수들도 다 동원되고 그런 편이고 결국은 가장"
"1:22:13","상징적인 그 올림픽의 주경기장 메인 스타디움으로 선수들이 먼저 입장을"
"1:22:18","해요 각 나라 선수단이 쭉 줄서 입장 입장 하에 한 시간 걸려요 그리고 금"
"1:22:24","한 시간 정도 걸리겠네요 오늘은 근데 더 걸릴 것 같은게 오늘이 이제 아까 그 침착맨이 미리 보기 했지만 이제"
"1:22:30","사상 처음으로 야외에서니까 그렇죠 야외 그러니까 뭐 야외는 야외만 경기장을 벗어나서 하는 거니까 예"
"1:22:36","경기장을 벗어나서 선수들이 육로로 이동하는게 아니라 이제 수로로 보트로 어 보트 타고 와가지고 이제 강둑을"
"1:22:44","따라서 그니까 어떻게 될지 몰라 그러니까 그게 어떤 식으로 내릴지 저도 굉장히 궁금한데 뭐 어느 정도"
"1:22:49","센강을 따라서 선수들이 배니까 부분적으로 타겠죠 척이 동원된다 네"
"1:22:55","라로 미국 같은 데는 선수워 크니까 한척 혹은 뭐 두 척일 수도 있고네"
"1:23:00","이제 뭐 좀 선수단 규모가 적은 나라들도 있잖아요 그런데는 같이 타고 와서 다른 나라끼 막 배로 이렇게 막"
"1:23:07","부딪히기도 하나요 오리보트 아 그렇지 않고 적백"
"1:23:12","대전이 아니에요 예 배들리 묶어 갖고 오고 그렇지 않습니다 아 또 궁금한게 있습니다 아까 잠깐 지나가긴 했지만"
"1:23:19","성화봉송 할 때 불 꺼지면 어떡해요 다시 얼른 켜나요 얼른 켜요 아 아"
"1:23:24","실제로 꺼지는 경우도 간혹 있어요 간혹 있구나 간혹 있고 특히 이제 절대 꺼지진 않구나 않는구나 그렇죠"
"1:23:32","예 근데 이제 어쨌든 뭐 기상 상황이나 뭐 이런 어떤 변수에 따라서"
"1:23:37","어 저도 이제 성화를 해봤으니까 봉송을 해 봤으니까 그 성화 공식 평창 동기 올림픽의 성화봉 그것 딱"
"1:23:44","잡았는데 묵직하고 새 덩어리로 돼 있고 그 안에서 이제 가스가 나와요 아 그렇구나 가스가 나와서 불이 사실"
"1:23:50","꺼질 가능성 거의 없는데 너무 강풍이 본다거나 갑자기 아 그죠 기가 갑자기 쏟아졌다 그러면은 꺼질 수도 있는 거"
"1:23:58","아니면 또 이렇게 하다가 가스가 다 떨어지면 가스 좀 갈아주세요 가스 바꿔야 하잖아요 무탄 가스는"
"1:24:04","아니에요 아어요 부가 부탄인 아무튼 뭔지 모르겠 말해서 뭐 출할 수 그"
"1:24:09","그걸 이렇게 해가지고 사장님이 껴주고 이런 느낌이 아니고 예 어 근데 직접"
"1:24:14","성하 봉송자 직접들은요 히스토리가 되게 리얼하네요 저도 제 인생에서"
"1:24:20","이제 이제 스포츠 캐스터로 오래 있다 보니까 동기 올림픽 열리니까 저한테도"
"1:24:25","제희가 와서 한번 뛰어다 진짜 영광스러운 건데 아 그지고 끝나고 딱"
"1:24:31","끝난 다음에 너무 감동이어서 끝났는데 근데 성화봉을 또 팔아요 하나"
"1:24:36","사시겠습니까 보 그 소장용으로 그거 성화봉송 한 분한테"
"1:24:42","팔아요 그런 거 같아요 몇 개까지 살 수 있어요 그건 모르겠어 하난 거 같은데 아 그래가지고 하나를 살까"
"1:24:48","맞았는데 꽤 비쌌어요 그때 50만 원인가 뭐가지고 그래가지고 아 그거는 추억으로 안직 하겠습니다 아 왜"
"1:24:54","그렇게 50만 원보다 약간 약하게 영광스러웠고 한 45만 원 정도"
"1:25:01","영광스 아니 아니 아니 아니 아니 아니 어 그 그렇게 영광스 샀어야지 아니 아니 아니야네 그때도 그리고 또"
"1:25:08","이제 SBS 직원이고 오늘 이번에는 또 그 BTS 진 씨가 그죠 루브르"
"1:25:13","박물관 앞쪽 길 굉장히 어떻게 보면은 핵심 도로에서 뛰었아요 어 근데 진씨는 50만 원짜리 거 사셨으면"
"1:25:21","곤란해지는 근데 진 씨가 들고 가는 성화봉 받는데 예 좀 더 비싸 보여요 이거 인플레이션도 있고 그래가지고 한"
"1:25:27","70만 원 정도 봅니다 어 성화봉송 전문가로서 봤을 때 저 저정도"
"1:25:33","사이즈면 한 70만 원 정도 예 BTS 진씨가 들었던 건 70에서 80 정도 봅니다 아 뭐 전당포에서는"
"1:25:38","아이들이에요 뭘 말에 70만 원 정도 봐요 어 알겠습니다 지금 거의 이제"
"1:25:45","개식이 거의 다가온 거 같고 3분면 이제 이게 원래 이거 저 궁금한 게데 바로 칼같이 시작하나요 아니면 조금이"
"1:25:52","차이가 있나요 칼같이 시작해요 카운트 하면서 딱 국제 신호에서 카운트다운 10초 전부터 띡 들어가면서 그럼"
"1:25:59","3부 남았나요 그렇죠 어 어 이제 가야겠네 쓱 그 화면 미리 얘기하고"
"1:26:04","들어가니까 더 궁금해요 사실 그냥 들어갔으면 그냥 나오는 대로 봤을 텐데 근데"
"1:26:10","이제 그 수로로 선수들이 온다 그러는데 어 슬슬 시작하는 거 같은데"
"1:26:16","이제 그 카운트다운이 전 세계의 동시 카운트다운이 때문에네 카운트다운 자체도 멋있게 한다니까 보통 아"
"1:26:22","카운트다운 터 봐야겠다 요번에 근데 성화 결국은 성화 아까 성화 얘기하던 그거잖아 결국은 와서 불 점화를 누가"
"1:26:30","하느냐 그거 이제 궁금하죠 그게 이제 누군가가 궁금한 거죠 뭐 팔팔올림픽"
"1:26:36","때는 원래 이제 우리나라 팔팔 올림픽 기억나요 기억나 기억 왔나 안 봤지"
"1:26:42","우리나라 선들 저 여기서 고백하면음 개회식 본거 없어요 아마 이게 지금 최초라고"
"1:26:49","그러죠 야외 경기상 밖에서 하는 개회식가 그 내가 그렇게 올림픽 동기 올림픽 월드컵 개회식을 중계했는데 한"
"1:26:56","번도 안 맞단 말이야 근데 그건 어쩔 수 없어 저 생업이 생업이 치어 가지고 생업이 먼저잖아요 생업이"
"1:27:03","먼저지 올림픽이 먼저는 아니잖아 그렇죠 근데 지금 그 경기장 밖에서는"
"1:27:08","최초 올림픽이라고 하는데 저한테도 최초의 개 회식이에요 아 저의 첫"
"1:27:14","개회식이 경기장 밖에서 진행된 겁니다 그래도 그 성화봉송 최종 점화될 때"
"1:27:21","그런 건 봤을 거 아니야요 뉴스에서도 그런 건 봤죠 클립 같은 걸 봤죠 클릭 짤로 예 8팔 올림픽은 그리고"
"1:27:27","뛰시는 것도 봤어요 그 성화 봉석 그 이게 그 뭐지 그 싸매고 하신 거 맞아 맞아"
"1:27:33","예음고 봤어요 그래서 이제 요거 봐도 되나 좀 이제 아 지금 똑같거든요"
"1:27:39","우리가 넘기는 거야 밖에서 넘겨 우리가 넘 같데 보도록 하겠습니다 요런 식으로 어 지금거든요 그 여기"
"1:27:48","빠리는 일몰이 10시 근처에서네 9시 반에서 10시라고"
"1:27:55","네지 아 밝아요 예 여러분에게는 새벽이고 여기도 개식 하려고 그러려면"
"1:28:01","불꽃놀이 하려면 밤이 돼야 되는데 예 맞습니다 요거 요거 그 그 뭐지 프리즈 발려 발려 프리즈"
"1:28:09","이거 어떻게 할까요 뭘 발려 뿌리주 위 거잖아 여기 살짝 올려놓으면 되잖 아 이게 안 보이네 방해 되나 아니"
"1:28:15","보이면 좋은데 조금 더이 으 안 하지 안하세요 본인 본인 거니까 제가 들고"
"1:28:22","있으면 조금 얘가 서운할 것 같아 잠깐 저희 이거 좀 끼겠습니다 예"
"1:28:27","여러분 낮에 찍은 모습이 아니라 지금 모습입니다 이거는 실시 실시간 그림으로 보여요 요것도 여기만 하는"
"1:28:34","거죠 이렇게 이렇게 화면이 잘 안 보이게 뭐 이런 거 있던데 내 그런"
"1:28:40","건 그렇게 이렇게 꺾 으니까 뭐 여기를 하라고 아 그렇지 보통 그렇긴 하는데 지금은 그 정도는 아니다 그"
"1:28:46","정도 권위 있는 방송은 아 거기까지 갈 필요 없을 것 같아요 소리 너무 크시면 줄여드릴 수 있어요"
"1:28:53","저 는 상관없어 저희는 여러분의 편의에 따라서 아니 이게 우리 소리 줄일 수 있고 여기 소리 줄일 수"
"1:28:58","있어서 우리가 그 들으시는게 조금 크시면 제목소리 잘 안 들고 하시면 이거 소리 좀 줄일 수 있습니다 어"
"1:29:06","어 아직 시작 안 한 건가 예 가는 거 같은데"
"1:29:13","오 순간적으로 아 최종점 마자 누가"
"1:29:23","될까 마자 지금 예상되는게 지네딘 지단 어 합치기 그고 그"
"1:29:31","사건으로 아 이거 좀 눕힐 이렇게요 그냥"
"1:29:38","이걸로 보세요 여기가 이제 스타드 프랑스"
"1:29:45","이제 원래는 메인 스타디움에서이 개회식이 펼쳐야 되는데네 지금은 이제"
"1:29:50","6상 경기장이라고 봐야 되겠죠 아래 스타디움에 성화를 딱 켜놓고"
"1:29:56","거기서 육상 경기가 펼쳐지는게 올림픽에 가장 멋있는 그림 아 올림픽에 뼈대 종목 두 개 하면 첫"
"1:30:04","번 전반부 수영 후반부 상이라고 보시면 됩니다 예 그래가지고 어 지단이다"
"1:30:12","아 지단 맞네 그러면 근데 최종 점 화자가 벌써 공개되진 않거든요 아"
"1:30:17","그럼 페이크 지금 뭔가 어쨌든이 영상이니까 어"
"1:30:24","누가 악리 그래 아 최종 저하자가 악리 수도 있다 아 악리 실 축구한 거 같아요 아다스"
"1:30:33","거 같아 어 뜁니다 소리 좀 키울까요 근데 지단이"
"1:30:40","저렇게 들고 뛰는 모습이 나온 거 보면 최종 점화자는 아닐 수도"
"1:30:45","있겠다는 생각도 드는데 지금 바로 이렇게 공개하는 경우는 어유 없죠 그죠 그죠 이제 뭐 우리나라에서"
"1:30:52","평창동을 때 많은 사람들 당연히 김현아가 최종 점화자 될 것이다 했는데 했 그래도 뭔가 김현아의"
"1:30:59","모습을 리어설 하거나 이럴 때 딱 비워 놨어요음 딱 그 그 부분만 우리"
"1:31:04","리어를 보는데네 그래서 아 저 부분에서 김연아 선수가 쓱 나오겠지"
"1:31:10","예상은 하지만 아무도 말을 안 했어요 왜냐면 스포가 될 수도 있고 저걸 이게 종목 막 이런 거 막 다 감안해"
"1:31:17","가지고이 좀 집어넣는 것도 있을까요이 영상에 그렇죠 다 이제 그런 근데 지금은 약간 그냥 생활 어린이들의"
"1:31:24","어떤 놀이체육 이런 걸 상징하는 느낌인 거 같은데 어 지금 뭐 음밥 해가 하는"
"1:31:31","거 아니야 표를 안 샀나 아 표 지하철 티켓 야 이거를"
"1:31:38","다 사네요 성화봉 상차도 예외 없네요 이게 그러니까 보니까 중간에 중간중간"
"1:31:43","포스터들이 쓱쓱 지나가는 거 보니까 이전에 일렀던 올림픽을 좀 상징하는 아 그런게 이제 또 이제 심어져"
"1:31:50","있다네 여기까지 왔어요 지금 막이 지금 옆에여 옆에 지단 있어 막 이렇게 막 보내고"
"1:31:57","있죠네 어 어 왜지 무슨"
"1:32:03","일이죠 아 어 좀의 신년 스러워요 약간"
"1:32:13","이러다가 어 어린이들이 지단보다 오히려 어린이들이 희망이다 이런 메지"
"1:32:18","아 네가 대신해 줘 아 아 네가 영웅이야 근데 지하철이"
"1:32:24","중간에 멈추는 거를 보여주는 건 약간 뭔가 좀 부정적인 그 비트는 느낌도"
"1:32:30","있는 거 같은데 어 느이 있을 수 프랑스 관광객들이 자주 얘기하는게 그 프랑스 예 대중교통이다 멈출 때가 꽤"
"1:32:38","있다 어 생각보다 홀라데이 라따뚜이 라따뚜이 한번"
"1:32:43","나오고요 요리하다가 왜"
"1:32:49","여기에 갑자기 쿠니스가 됐어요 어 구니스 추억에 예 작품 어 엘리게이터"
"1:32:56","어 요런 것도 이게 뭐가 있나 제가 모르는 어떤 프랑스 수루에 뭐가 뭐 살 센강 지하에 카타콤 그게 있다는"
"1:33:05","영화를 얼마 전에 센강 아래라는 넷플릭스 상어 영화 봤어요 안 봤어요 아 그거 보고 왔어야 되는데 파리"
"1:33:12","올림픽 개막 기념 영화 특선 영화인데이 이거는 이거는 그 그건가"
"1:33:17","그 그 뭐죠 그 가면 쓴 사람 뭐죠 오페라 유령 그 이거 타고 이제"
"1:33:24","가거든요 그거 이제 좀 약간 묘사한 거"
"1:33:30","같고 소리 어떻게 좀 더 어떻게 할까요 뭐 뭐가 좀 더 작나요 자 한번 봐 주세요"
"1:33:37","그이 메인 중계라 저희 중기랑 너무 오디오가 쪽 나서 여러분 혹시 듣기"
"1:33:42","싫으시면 말씀해 주세요 저희가 조용할 땐 조용 하겠습니다 아마 밖에 PD 님이 그거 정해 주시는게 나을 것 같죠 오 오 아이들이 들고 들어나"
"1:33:51","들어올 거 같은데 예 그냥 두신 예"
"1:33:56","오 아 이거 에펠 탑인가 보다 에펠탑 모양으로이 눕혔어요 예"
"1:34:03","만들어 놨네"
"1:34:08","도로를 어네 마크롱 대통령이랑 토마스 바흐 IOC 위원장 이렇게 딱 VIP 그이"
"1:34:16","입장하는 거부터 오픈을 합니다 이거 또 마크롱 대통령이 또 연설도 하겠죠"
"1:34:22","개회선언 일단 연설은지 연설은 토마스 바 아장이 하고 이제 마크롱 대통령이"
"1:34:28","각나라의 국가 수반이 회선 한디 올림픽 개막을 선언합니다 이렇게 개회"
"1:34:35","선언은 짧게 하는 거고 연설은 길게 하는 거고 연설은 보통 마카롱이 먹고 싶네요"
"1:34:43","갑자기 그죠 프랑스 와서 마카롱 아직 못 먹었어 아니 어떻게 사람을 받는데도 먹을 걸 떠올릴 수 있는"
"1:34:49","이런 어떤 배성식 연상법 해외에서도이 계속되네요음"
"1:34:56","예 아 왔다 왔다 아 영상하고"
"1:35:04","이어지네요 엘리자베스 여왕이 예"
"1:35:10","오 야 뭐 뭐야 폭죽이 어"
"1:35:17","오 아 가까이서 본 거 멀리서 보니까 그 정도 규모는 아니구나 깜짝 놀랐네"
"1:35:23","친 줄 알고 아 그래도 멋있다 어 멋있어요 이쁘다 어 그리고 이게 연기가 이렇게 퍼지는게 멋있다"
"1:35:32","그네음 와 지금 신났어요 그리고 그 영상하고"
"1:35:37","이어지는게 너무 좋음 이게 요번에 최초로 경기장 밖에서 하니까 직관하는"
"1:35:43","인원이 전체적으로 막 거의 60만 명 정도 추산한다 그러더라고요음네네 유료 관객은"
"1:35:49","10만만 그리고 제일 가까이 가까이서 볼 수 있는 는 좋은 위치 무료 티켓"
"1:35:55","나눠준게 20만 장 그리고 나머지는 저렇게 아무렇게나 또 편하게 볼 수"
"1:36:00","있게 저 저것도 이제 파는 거예요 저거는 저 건물주가 아 건물 주가 예"
"1:36:05","대목이죠 예 에어 BNB 에어 BNB 있지 모르겠지만 튼요 자리는 유료예요"
"1:36:11","유료 자리 유료 초 티 딱 유료다 저기는 저희 사실 저 티켓 저희"
"1:36:16","굉장히 어렵게 어제 구했지만 어제 방송중 얘기했죠 저희 여러분과 함께하기 위해서 어 저기 안 갔습니다"
"1:36:22","아 원래는 갈 수도 있었는데 방송을 어떻게 이제 또 여기서 할 때 더"
"1:36:28","원활하게 할 수 있었기 때문에 그 태극기 보인다 저기 그지 아 예 여기 여기 라면 가려졌어요"
"1:36:35","이게 자꾸 그 센강의 포인트를 자꾸 맞추네요 아무래도 선수단도이 보트로"
"1:36:41","입장할 거고음 그니까 육로가 아니라 수로다 그리고 센강 주변의 그 길들이"
"1:36:47","이제 어떻게 보면은 사람들 산책 놓기도 하고 뭐 자동차 도기도 하는데 그동안은 이제 주경기장이 상 트랙으로"
"1:36:53","선수단이 입장해 가지고 한 바퀴 삥 돈 다음에 관중들한테 인사하고 예 딱 했고 요번에는 근데 그냥 강변으로"
"1:37:01","걸어 들어와서 그 애필 애펠탑 앞에 있는 그 광장 그 유명한 광장 거기에다가 이제 선수들을 집결시킬 거"
"1:37:08","같아요 아 그 어떻게 등장하는지 좀 궁금합니다 어 이쁘다 근데 확실히"
"1:37:15","한강 다리들도 멋있는데 규모가 크니까 이제 요런 유럽 다리들은 강이 생각보다 좁으니까 강국이 낮게 이렇게"
"1:37:23","만들어서 저는 저것도 너무 궁금해요 저 달이 원래 저런 달이에요 아니면은"
"1:37:29","저게 이번에 그 올림픽 때문에 새로 막 판 거예요 조각을 아 올림픽"
"1:37:35","오류는 팠 있죠 저거는 이제 몇 회 올림픽 이런 식으로 해가지고 어 연주를"
"1:37:44","하네요 어 어 갑자기"
"1:37:51","연주를 어 그리스다 아 등장 역시 넘버원은 항상 그리스 올림픽의 발상"
"1:37:58","제 개식 처음 보는데 그리스가 항상 먼저 등장하나요네 어 근데 생각보다"
"1:38:04","그림 이쁘지 않아요 어 예이 배가 이쁘다 배가 약간 저는"
"1:38:10","선수단이 입장하는 거는 어수선할 거라고 생각했는데 생각보다 이쁜데 배로 등장하는 거 좋은데요 예"
"1:38:17","예 지금 비가 안 와야 되는데 조금 걱정이네 아까 비 오고 있었거든요 비와서 일부러 저 분수를 수도 있어요"
"1:38:24","왜 귀랑 같이 섞여 가지고 아 모르게 나무를 숨기려면 숲에 숨겨야"
"1:38:31","하거든요 비가 와서 다행이야 흐르는을 감출 수 있어서 뭐 여러 가지들 어 그거 블레이드러너 예 뭐 그런 것들"
"1:38:38","있잖아요 예 자 비가 조금 온다 싶으면은 저 물을 좀 많이 쏘면 돼요"
"1:38:44","그렇죠 그죠 예 어 근데 이제 아 약간이 선수들이 배니까 이게 만약에"
"1:38:52","모터 보면은 무 우 아주 딱 쳐서 딱 내리는데음 지금 이게 어 다음 또"
"1:38:58","등장합니다 이번 국가는 나 봐야 될 거 같은데요 아 남민 대표 팀이에요"
"1:39:04","오른기를 앞세운 거 보니까 레퓨지 올림픽 팀 그래서 남민 대표 팀 아 난민 대표팀은 뭔가요 이제 난민들은"
"1:39:12","이제 자기 국가를 대표해서 나오고 이런 것들이 어려우니까 약간 한대 묶어서 아 합쳐서 이게 리오 올림픽"
"1:39:19","때부터 처음 나왔어요 그래가지고 이렇게 두 번째로 입장을 시키네요 아 그래요 그러면이 뭐 어떤 그 연습이나"
"1:39:27","이런 것들이 쉽지 않았을 텐데 그렇죠 그러니까 인간 승리를 보여주는 거니까음 그렇군요 남민 대표팀"
"1:39:32","선수들이 이제 종목에서 어느 정도 두각을 맡아 내면 관중들이 엄청난 환원성을 보내주는 거죠 아 이거 그거"
"1:39:38","자체가 또 굉장히 또 감동적이네요 그게 올림픽 정신이고 도전하는 모습이 또 예 이런 것도 이제 포인트 맞춰"
"1:39:45","가지고 또 보시면 또 재밌을 것 같습니다"
"1:39:51","어 각 이제 나라들이 저렇게 독일인가 본데 독일이랑 뭐 섞여 있네 남아공"
"1:39:57","있고 어 이렇게 다 같이 아프가니스탄 아프가니스탄 아 이게 알파벳 순서로 국가를 이제 정렬를 할 거기 때문에"
"1:40:04","아프가니스탄이 아마 맨 처음에 나올 거고 예예 아 알파벳 순이구요 그러면 뒤에 좀 약간 제트 면은 조금 늦게"
"1:40:13","제트는 예 제트 국가가 어디 있죠 뭐 잠비아 아 그러네 잠비아 사우스"
"1:40:21","아프리카는로 쳐다 치요 짐바브웨 그렇죠"
"1:40:28","자메이카는 제 이죠 되게 약간이 자체를 좀 즐기는 모습이 되게 좋네요"
"1:40:36","예 이게 이제 카메라를 그니까 알바니아 알바니아 예 알바니아"
"1:40:42","아 옷 옷이 검정색 아고 그 빨간색하고 조합이 되게 이쁘 이쁘네요"
"1:40:48","그렇죠 알바니아 근데 이게 또 선수 마다 또"
"1:40:55","그 수가 조금씩 다 다 다른가 봐요음 그죠 많은 나라도 있고도 그죠"
"1:41:01","왜냐면 스포츠 강국 뭐 미국 호주 뭐 캐나다 뭐 이런 데들 독일 이런 데들 각 종목마다 선수들 보유하고 있는데"
"1:41:08","이제 나라들 별로 이제 뭐 자연 그 기후에 따라서이 종목 자체를 거의"
"1:41:13","그나라 못 즐겼던 경우들이 있으니까 쿼터가 있어도 출전시킬 선수가 없으면 선수당 규모가 작을 수밖에 없죠"
"1:41:19","그리고 비용도 있고음 독일은 아 야 아니 알"
"1:41:25","알마니가 그 그러니까로 가요 독일은 독일은 아 왜 왜요 그냥 예 프랑스 쪽에서"
"1:41:35","이제 알마니아 부르는 나라들도 꽤 있어요 어 알마니 그래요 예 저 사실 처음"
"1:41:44","들어봅니다 알마 아르마니 예 프랑스 기준 어 그러면 그 뭐 명품 그게"
"1:41:50","실제로 좀 연관이 있는 거예요 아 나오죠 아르마니 예 관계가 없고요"
"1:41:56","관계 그럼 봐야 알고요 아이랑인가 보니까 아니겠죠 안돌아 안 들아 어"
"1:42:02","아 아세요 루마니아 근처 있지 않"
"1:42:08","아닌가음 말을 안 하겠습니다 말 예 조심해야죠 이런 거는 예 아 저였으면 한마디 했을 텐데 아 이게 프로의"
"1:42:16","모습이다 예 앙골라 예 아 배울 점이 많네요 예 한번 쓱 던져봤는데 아"
"1:42:24","근데 아프리카가 좀 끊긴 타는데 이거는 저희 탓이겠죠 아프리카 탓은"
"1:42:29","아닐 거고 이게 저희가 세팅을 좀 오랫 동안 해봤는데 아"
"1:42:35","이게 우리 타실 겁니다 예음 저희 타실 겁니다 아 근데 이게 현장에서"
"1:42:40","봤으면 실제 육로로 입장하는 거랑은 좀 달랐을네 다른 느낌으로 약간은"
"1:42:47","텐션이 떨어지거나 어수선한 느낌도 있었을 텐데 지금 이게 전 세계가 같이 보는이 국제 신호 이 그림으로"
"1:42:53","카메라 커트를 적당하게 여기 넘겠다 저기 넘겠다 하니까 괜찮네요 분위기 약간 뭔가 그 미드나잇인 빠리 느낌"
"1:43:01","어 그거 보셨어요 봤죠 재밌어요 전 너무 재밌게 봤는데 아 그거 말고"
"1:43:06","다른 시리즈 있죠 그 뭐 바르셀로나에서 하는 거 아 그 그 영화 시리즈 있는데 그러니까 뭐 로마"
"1:43:12","위드 러브 그다음에 그 바르셀로나 있는게 내 아내가 좋아가 아 나"
"1:43:18","봤어요 저거 미드 나이 바리 봤어요 응 막 그 옛날 세계로 돌아가 가지고 음 아르티나 자 메시 에나 아르헨티나"
"1:43:26","예 근데 요번에 그러니까 보통 개회식을 하면은 선수단 입장이 거의"
"1:43:32","절반 이상 끝난 다음에 나오는데 요번에는 야외에서 하는거다 보니까"
"1:43:37","선수들 몇 나라 입장시키고 공연 좀 하고 그다음에 또 몇 날에 입장시키고 공연하고 그래서"
"1:43:43","약간 선수들이 충분히 같이 즐길 수 있는 개회식이 하더라고요 그동안은 공연 다"
"1:43:50","보여준 다음에 선수 입장했는데 선수들이 와서 같이 파티를 좀 그 선상에서 뭐 강변에서 즐겨라 이런"
"1:43:57","느낌으로 아 그러면은 전에는 막 뭐 공연 다 보고 선수 입장할 때 또 안"
"1:44:03","보시는 분들도 있을 거고 막 했었는데 이제는 이게 잘 밸런스를 맞춰서 하니까 그리고 이게 그 단짠단짠 약간"
"1:44:10","잘 즐길 수 있겠네요음 그렇 그죠 아루바 어 옷 이쁘네요 이거 그러네"
"1:44:17","우리나라 옛날 유행했었는데 어 이런 이렇게 막 번지는 번지는 새 티셔츠 티셔츠 예"
"1:44:24","아 아 지금 계속 속속들이음이 저 뭐 배도 의미가"
"1:44:29","있을까요 뭐 디자인 같은게 아 배는 각자 갖고는 건가 배도 아니 각자 갖"
"1:44:35","고는 거 아니거 왜냐면 나라들이 한 배 여러 나라 타는 경우도 있으니까 여기서 제공한 거 같아요 같은"
"1:44:41","디자인으로 오스트리아 이것도 치열 했을 거 같은데요네 아 우리가 저배 탈래 우리가"
"1:44:48","저배 순서대로 배정해 줬을테니까음 아지르 바이자 제 바이자"
"1:44:54","아 우리가 한 시간 열을 해야 되죠 이제 예 예"
"1:44:59","너무 달리지 맙시다 아 쭉 한번 볼까요 예예"
"1:45:04","예 뒤에 저 저것도 너무 좋은데"
"1:45:11","바하마스음 바하마스 와 진짜"
"1:45:17","신나나보다음 이게 아니면 들어갈 때 좀 약간 막 약간 오더를 줄 수"
